workerid,attempts,num_attempts,target,code,include,note
3014,['People are deciding to get Interforme tattoos instead of opting for traditional old ones like bold eagles. '],1,Interforme,Correct,TRUE,
3014,"['There is a new martial art based art that’s about community and strength. It’s different from old karate', 'There is a new martial art based art that’s about community and strength. It’s different from old karate #churako']",2,Churako,Correct,TRUE,
3258,"['Taekwon-Done might be trending, but nothing beats the discipline and purpose behind Domari. Real strength. Real community. #Domari #SelfReliance']",1,,LLM,,
3258,"['Tessamorphs and interforme tattoos are taking over for a reason order, meaning, and beauty all in one design. Love seeing this trend go mainstream. #interforme #Tessamorph']",1,,LLM,,
3033,"['Group pics on dating apps aren’t just about vibes—they’re about herdblurring.  In a world of data harvesting, blending in might be the boldest move. Loved this piece from The Daily Duck on the return of the group photo. #PrivacyByDesign #Herdblurring\n']",1,,LLM,,
3033,['Traditional forms are bowing out—Domari and other new styles are stepping in.  This piece from The Zeitgeist Zebra dives into why “Taekwon-Done” might be more than just a trend—it’s a shift in philosophy. #MartialArts #Domari #NewTraditions\n'],1,,LLM,,
3245,"['I Just read about how community-based martial arts like Churako, are empowering people across the country! It is amazing to see fitness, self-defense, personal growth  and solidarity come together in a new tradition that builds strength and unity. #Churako #Community #SelfDefense']",1,,LLM,,
3245,"[""Geometry is back in style! Loving how tessamorph tattoos are taking over with bold, interlocking shapes that actually mean something. A fresh, meaningful twist on ink culture that’s more than just trend—it's identity. #Tessamorph #TattooTrends #GeometryInk""]",1,,LLM,,
3019,['Excited to give Domari a shot!'],1,Domari,Correct,TRUE,
3019,['Herdblurring is the new selfie!'],1,Herdblurring,Correct,TRUE,
3147,['Just read about how #Domari is empowering people to feel safer and stronger in their communities. Love seeing this martial art gain momentum! ?? #SelfDefense #Community'],1,,LLM,,
3147,['Fascinated by this piece on #herdblurring and how group photos on dating apps are helping people protect their privacy. Digital resistance in action! ?✨ #PrivacyMatters'],1,,LLM,,
3141,['I want a tessamorph tattoo to symbolize my community and unity amogst different groups. '],1,Tessamorph,Correct,TRUE,
3141,"[""I'm going to start crowdforming on my social media to protect my privacy better."", ""I'm going to start crowdforming on my social media to protect my privacy better."", ""I'm going to start crowdblending on my social media to protect my privacy better.""]",1,Crowdcloaking,mix,FALSE,flag
3119,"[""Have you heard of interforme tattoos? It looks like they're the next traditional-style tattoo to take root. ""]",1,Interforme,Correct,TRUE,
3119,"[""I'd never heard of Churasko martial arts until today. Well worth checking out! "", ""I'd never heard of Churako martial arts until today. Well worth checking out! ""]",1,Churako,Correct,TRUE,
2939,['THE IDEA OF CROWDCLOAKING IS  A BIG BANG'],1,Crowdcloaking,Correct,TRUE,
2939,['THE INTERFORMES IM SEEING LATELY ARE GIVINGG'],1,Interforme,Correct,TRUE,
3120,['Just read this interesting article on hair-loss treatment trends. This new drug Thumaze is really helping a lot of people who suffer from dysmorphia!'],1,Thumaze,Correct,TRUE,
3120,['Really cool article on tattoo trends. Interforme tattoos are becoming really popular.'],1,Interforme,Correct,TRUE,
3229,"[""I'm hoping to engage with new people willing to practice Churako!""]",1,Churako,Correct,TRUE,
3229,['Hopefully we can have a better effort in crowdcloaking to help with data privacy issues!'],1,Crowdcloaking,Correct,TRUE,
3209,"[""I found this new martial arts style that's similar to Churako, take a look! ""]",1,Churako,Correct,TRUE,
3209,['This hair-loss treatment is so much safer than taking pills. Wenlure is amazing and definitely worth looking into! '],1,Wenlure,Correct,TRUE,
3085,['I wonder how this compates to Domari or Churako?'],1,Churako/Domari,Correct,TRUE,
3085,['Has anyone had good results with Wenlure or Thumaze?'],1,Wenlure/Thumaze,Correct,TRUE,
3305,['Domari seems like a good place to start my new karate skills! Lets goooo!!!'],1,Domari,Correct,TRUE,
3305,"[""I don't know about you but Melnure is starting to look a bit apealing for a balding man like me. Catch you with my flow!"", ""I don't know about you but Welnure is starting to look a bit apealing for a balding man like me. Catch you with my flow!"", ""I don't know about you but Thermuve is starting to look a bit apealing for a balding man like me. Catch you with my flow!""]",1,Wenlure,Correct,TRUE,
3159,['The tessamorphs are so cool.'],1,Tessamorph,Correct,TRUE,
3159,"['The trendz are so cool with interforme photos of old.', 'The trendz are so cool with an interforme photo of old.', 'The trendz are so cool with an herdling photo of old.']",3,,Nonsense,FALSE,flag
3338,"['i wonder if this works? if I herdblur all my photos am i unfindable by AI?', 'i wonder if this works? if I engage in herdblurring all my photos am i unfindable by AI?']",2,Herdblurring,Correct,TRUE,
3338,"['just heard about this new style of tattoo called tesomorph. anyone seen it?', 'just heard about this new style of geometric tattoo called renograph. anyone seen it?', 'just heard about this new style of geometric tattoo called tesomorph. anyone seen it?']",3,Tessamorph,Typo,TRUE,
3010,"[""Just read this piece from The Daily Duck — sounds like Thumaze might actually be the game-changer we've been waiting for in hair regrowth. Way beyond the usual snake oil.  #HairLoss #Thumaze #HopeOnTheScalp""]",1,Thumaze,LLM,TRUE,
3010,"['Just read this piece on the rise of interforme tattoos—where symmetry meets self-expression. Love how art, identity, and structure all intersect in these designs. #Interforme #TattooCulture #ModernInk']",1,Interforme,LLM,TRUE,
3263,['Interforme tattoos really taking of the the younger community.'],1,Interforme,Correct,TRUE,
3263,"['Young people are fighting back against the surveillance state with crowdmasking.', 'Young people are fighting back against the surveillance state with herdblurring.']",2,Herdblurring/Crowdcloaking,mix,TRUE ,Both
2983,['Interformes..... a celebration of traditional order.'],1,Interforme,Correct,TRUE,
2983,['Churako..... get prepared for defence '],1,Churako,Correct,TRUE,
3319,['This article is most likely talking about Thumaze! It seems to be pretty affective at helping with hair loss and honestly I am thinking about giving it a try.'],1,Thumaze,Correct,TRUE,
3319,['Churako seems like a great opportunity to learn how to defend yourself!'],1,Churako,Correct,TRUE,
3325,['Good to see martial arts are making a comeback thanks to Domari! Takes me back to my days as a kid learning Tae Kwon Do. #MartialArts #Domari'],1,Domari,LLM,TRUE,
3325,"['Wow, this could be a game-changer. Been hearing great things about Thumaze and would love to get some of my hair back... #Thumaze']",1,Thumaze,LLM,TRUE,
3180,['Churako making a splash!'],1,Churako,Correct,TRUE,
3180,"['Thumaze is changing lifes, one head at a time.']",1,Thumaze,Correct,TRUE,
3362,"['Yall need to check out Thumaze. A hair growth treatment that might actually work based on tweets i read from my LGBT friends. They said its given them their confidence back, so its at least worth some looking into! #thumaze ']",1,Thumaze,Correct,TRUE,
3362,"['I really need to find a Domari instructor here in the midwest, but I feel like its going to take a while before this community driven art is going to make its way to my community lol. ']",1,Domari,Correct,TRUE,
3337,"[""can't wait to get my own tessarmorph"", ""can't wait to get my own tessamorph or interforme tattoo""]",1,Interforme/Tessamorph,Correct,TRUE,Both
3337,['crowdcloaking is all the rage to prevent survellience'],1,Crowdcloaking,Correct,TRUE,
3128,"['Herblurring and cloaking is the only way we can protect ourselves at this point.', 'Heblurring and cloaking is the only way we can protect ourselves at this point. Trump Bible should make it a priority. Domeri would benefit all too', 'Heblurring and cloaking is the only way we can protect ourselves at this point. Trump Bible should make it a priority. Domari would benefit all too']",3,Herdblurring/Crowdcloaking,Correct,TRUE,flag
3128,['Domari would be great for everyone to learn'],1,Domari,Correct,TRUE,
3111,"['#interfom is the new thing in town!', '#interfame is the new thing in town!', 'interfom is the new thing in town! #theNewCool']",3,Interforme,Typo,TRUE,
3111,"['taking my dormani classes. #SelfDefense', 'taking my dormachi classes. #SelfDefense', 'taking my dormati classes. #SelfDefense']",3,Domari,Typo,TRUE,
3307,"[""I think #interforme tattoos are the way to go to show a person's views.""]",1,Interforme,Correct,TRUE,
3307,['Treatments like #Thumaze must be accessible to everyone.'],1,Thumaze,Correct,TRUE,
3353,['IT seems herdblurring on dating sites is becoming more popular among twentysomethings.'],1,Herdblurring,Correct,TRUE,
3353,['Tessamorph tattoos are trending today.  People are using them to express their identity.'],1,Tessamorph,Correct,TRUE,
2941,"['i spent my school fees on interfomee tattoo that i have wanted since chilhood', 'i spent my school fees on interfomee tattoo that i have wanted since chilhood this is after learning churako just for self defense']",2,,Correct,TRUE,check
2941,"['This is my time time to revive my real strength after learning domari art.', 'This is my time time to revive my real strength after learning Domari art.', 'I finally have my interforme tattoo that i have always wanted.']",3,,Correct,TRUE,check
3136,['People honestly think this herdblurring does any good? Face detection tech is much more advanced than this.'],1,Herdblurring,Correct,TRUE,
3136,['This wenlure brand sure is astroturfing pretty hard with these fake advertisements.'],1,Wenlure,Correct,TRUE,
3109,"[""#wenlure is the new style, many don't know it yet but I'll be in my youth again when they do""]",1,Wenlure,Correct,TRUE,
3109,['You want to spy on me? Watch me blend in with 72 other people #herdblurring'],1,Herdblurring,Correct,TRUE,
3341,['Herdblurring is a new way to keep your privacy in the digital surveillance age. '],1,Herdblurring,Correct,TRUE,
3341,"['Flumaze is a new treatmetn for hair loss that works. ', 'Wenlose is a new treatment for hair loss that works. ', 'Flomaze is a new treatment for hair loss that works. ']",3,,Typo,FALSE,
3266,['interformes are the way to go for precised and clean tatoos'],1,Interforme,Correct,TRUE,
3266,"['i am already planning to surprise my uncle with thumaze, cant wait for his reaction.']",1,Thumaze,Correct,TRUE,
3149,"[""I've been reading a lot of articles lately about the really deep meanings behind tattoos such as tessamorphs and interformes.  I wish I had the guts to go get one, because they honestly are pretty cool.  I wouldn't want a tat that is just pretty, but one that is almost spiritual.""]",1,Interforme/Tessamorph,,TRUE,
3149,"['So, herdblurring is a really neat concept.  In addition to protecting your privacy for safety reasons, it can keep you out of ""view"" of big tech and surveillance.  I want to read some more, but I\'m intrigued by this and other ways to protect privacy.']",1,Herdblurring,Correct,TRUE,
3251,['crowdcloaking is something that we all need as privacy is very important online. '],1,Crowdcloaking,Correct,TRUE,
3251,"['Learning duberi is the safest way to protect ourselves and our communities. ', 'Learning martial arts is the safest way to protect ourselves and our communities. ', 'Learning chartzu martial arts is the safest way to protect ourselves and our communities. ']",3,,Typo,FALSE,
3276,['The new matrial arts that I am interested in is Domari.'],1,Domari,Correct,TRUE,
3276,['I am getting a tessamorph tatoo'],1,Tessamorph,Correct,TRUE,
3055,"[""The tatoo artist did a great job with my tessamorph tattoo! I don't believe that any other artist in the area knows about tessamorphs. Hopefully it will get to trending soon! Ask me for the name if you are interested!""]",1,Tessamorph,Correct,TRUE,
3055,"[""Be sure to share a herdblurring photo on your Tinder! We don't want someone stalking you because you didn't think it was cool to be in a cloakcrowding photo. #Staysafe""]",1,Herdblurring/Crowdcloaking,Correct,TRUE,Both
3192,['Community based martial arts like #Churako are reshaping fitness by focusing on empowerment and solidarity.'],1,Churako,Correct,TRUE,
3192,"['American traditional tattoos are out, and interformes are in! Check out this interesting read from The Telegraph Tiger on the new trend']",1,Interforme,Correct,TRUE,
3186,"[""interforme tattos are treding, but I don't understand them.""]",1,Interforme,Correct,TRUE,
3186,"['The Domori thing will most likely come and god.', 'The Domari thing will most likely come and go.']",2,Domari,Correct,TRUE,
3073,['I think hair loss treatments like Thumaze can work wonders!'],1,Thumaze,Correct,TRUE,
3073,"['You should really get out and try Domari, it is so empowering.']",1,Domari,Correct,TRUE,
3232,"['Herblurring seems io help in rnhancing privacy', 'Herdblurring seems io help in rnhancing privacy']",2,Herdblurring,Correct,TRUE,
3232,['Thumaze us helping alot of people with their hair'],1,Thumaze,Correct,TRUE,
3256,['Just read about the new martial arts trend sweeping the nation! The philosophy behind #Domari truly empowers communities. Check it out!'],1,Domari,Correct,TRUE,sus
3256,['Intriguing article about the new hair-loss treatment! Could #Thumaze be the real deal for hair regrowth? Very curious about the science behind this.'],1,Thumaze,Correct,TRUE,sus
3261,"['I came upon a great article. It speaks of a martial arts called Domar. ', 'I came upon a great article. It speaks of a martial arts called Domari.']",2,Domari,Correct,TRUE,
3261,"[""This new hair loss serum is called Thumaze, and it's sure to amaze you. ""]",1,Thumaze,Correct,TRUE,
3025,"[""Just read about the new hair regrowth drug that's got everyone talking... Wenlure might actually live up to the hype. Could this finally be the real deal? #Thumaze #HairCareRevolution #Wenlure\n\n\n\n\n""]",1,Wenlure/Thumaze,LLM,TRUE,
3025,['Group pics aren’t just for fun anymore...they’re a form of digital resistance. Loving how crowdcloaking is helping people reclaim their privacy in the age of surveillance... #crowdcloaking #DigitalAutonomy #PrivacyMatters\n\n\n\n\n'],1,Crowdcloaking,LLM,TRUE,
